msoa,source,specimenDate,observationDate,fetchDate,rollingSum
E02004425,api,2020-05-26,2020-10-18T15:08:29+00:00,2020-10-18T22:06:15+00:00,3
E02004425,api,2020-09-29,2020-10-18T15:08:29+00:00,2020-10-18T22:06:15+00:00,3
E02004425,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,
E02004425,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,3
E02004425,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,3
E02004425,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,3
E02004425,api,2020-10-13,2020-10-18T15:08:29+00:00,2020-10-18T22:06:15+00:00,7
E02004426,api,2020-03-31,2020-10-18T15:08:29+00:00,2020-10-18T22:06:15+00:00,6
E02004426,api,2020-04-14,2020-10-18T15:08:29+00:00,2020-10-18T22:06:15+00:00,5
E02004426,api,2020-09-22,2020-10-18T15:08:29+00:00,2020-10-18T22:06:15+00:00,3
E02004426,api,2020-09-29,2020-10-18T15:08:29+00:00,2020-10-18T22:06:15+00:00,3
E02004426,api,2020-10-06,2020-10-18T15:08:29+00:00,2020-10-18T22:06:15+00:00,8
E02004426,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,6
E02004426,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,7
E02004426,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,8
E02004426,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,9
E02004426,api,2020-10-13,2020-10-18T15:08:29+00:00,2020-10-18T22:06:15+00:00,8
E02004427,api,2020-04-21,2020-10-18T15:08:29+00:00,2020-10-18T22:06:15+00:00,3
E02004427,api,2020-05-05,2020-10-18T15:08:29+00:00,2020-10-18T22:06:15+00:00,3
E02004427,api,2020-06-23,2020-10-18T15:08:29+00:00,2020-10-18T22:06:15+00:00,3
E02004427,api,2020-09-29,2020-10-18T15:08:29+00:00,2020-10-18T22:06:15+00:00,4
E02004427,api,2020-10-06,2020-10-18T15:08:29+00:00,2020-10-18T22:06:15+00:00,5
E02004427,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,4
E02004427,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,5
E02004427,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,4
E02004427,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,8
E02004427,api,2020-10-13,2020-10-18T15:08:29+00:00,2020-10-18T22:06:15+00:00,9
E02004428,api,2020-03-24,2020-10-18T15:08:29+00:00,2020-10-18T22:06:15+00:00,3
E02004428,api,2020-04-07,2020-10-18T15:08:29+00:00,2020-10-18T22:06:15+00:00,6
E02004428,api,2020-04-14,2020-10-18T15:08:29+00:00,2020-10-18T22:06:15+00:00,3
E02004428,api,2020-04-21,2020-10-18T15:08:29+00:00,2020-10-18T22:06:15+00:00,6
E02004428,api,2020-04-28,2020-10-18T15:08:29+00:00,2020-10-18T22:06:15+00:00,7
E02004428,api,2020-05-05,2020-10-18T15:08:29+00:00,2020-10-18T22:06:15+00:00,6
E02004428,api,2020-06-16,2020-10-18T15:08:29+00:00,2020-10-18T22:06:15+00:00,4
E02004428,api,2020-09-22,2020-10-18T15:08:29+00:00,2020-10-18T22:06:15+00:00,3
E02004428,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,
E02004428,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,
E02004428,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,4
E02004428,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,4
E02004428,api,2020-10-13,2020-10-18T15:08:29+00:00,2020-10-18T22:06:15+00:00,5
E02004429,api,2020-04-07,2020-10-18T15:08:29+00:00,2020-10-18T22:06:15+00:00,4
E02004429,api,2020-05-12,2020-10-18T15:08:29+00:00,2020-10-18T22:06:15+00:00,6
E02004429,api,2020-09-15,2020-10-18T15:08:29+00:00,2020-10-18T22:06:15+00:00,3
E02004429,api,2020-10-06,2020-10-18T15:08:29+00:00,2020-10-18T22:06:15+00:00,6
E02004429,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,
E02004429,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,
E02004429,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,3
E02004429,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,3
E02004429,api,2020-10-13,2020-10-18T15:08:29+00:00,2020-10-18T22:06:15+00:00,8
E02004430,api,2020-04-07,2020-10-18T15:08:29+00:00,2020-10-18T22:06:15+00:00,4
E02004430,api,2020-04-14,2020-10-18T15:08:29+00:00,2020-10-18T22:06:15+00:00,4
E02004430,api,2020-04-21,2020-10-18T15:08:29+00:00,2020-10-18T22:06:15+00:00,4
E02004430,api,2020-04-28,2020-10-18T15:08:29+00:00,2020-10-18T22:06:15+00:00,9
E02004430,api,2020-10-06,2020-10-18T15:08:29+00:00,2020-10-18T22:06:15+00:00,4
E02004430,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,3
E02004430,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,3
E02004430,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,
E02004430,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,
E02004430,api,2020-10-13,2020-10-18T15:08:29+00:00,2020-10-18T22:06:15+00:00,3
E02004431,api,2020-03-31,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,5
E02004431,api,2020-04-14,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,4
E02004431,api,2020-04-21,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,12
E02004431,api,2020-04-28,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,3
E02004431,api,2020-05-05,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,3
E02004431,api,2020-06-16,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,3
E02004431,api,2020-09-22,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,3
E02004431,api,2020-09-29,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,5
E02004431,api,2020-10-06,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,5
E02004431,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,4
E02004431,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,5
E02004431,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,4
E02004431,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,6
E02004431,api,2020-10-13,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,8
E02004432,api,2020-04-28,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,6
E02004432,api,2020-05-19,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,4
E02004432,api,2020-09-01,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,9
E02004432,api,2020-09-29,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,4
E02004432,api,2020-10-06,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,9
E02004432,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,8
E02004432,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,7
E02004432,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,8
E02004432,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,5
E02004432,api,2020-10-13,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,6
E02004433,api,2020-04-07,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,6
E02004433,api,2020-04-21,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,6
E02004433,api,2020-05-05,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,3
E02004433,api,2020-05-19,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,3
E02004433,api,2020-09-15,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,3
E02004433,api,2020-10-06,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,16
E02004433,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,18
E02004433,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,16
E02004433,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,18
E02004433,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,15
E02004433,api,2020-10-13,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,12
E02004434,api,2020-03-31,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,5
E02004434,api,2020-04-07,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,3
E02004434,api,2020-04-21,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,3
E02004434,api,2020-04-28,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,9
E02004434,api,2020-05-05,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,3
E02004434,api,2020-05-12,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,22
E02004434,api,2020-06-02,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,3
E02004434,api,2020-09-22,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,3
E02004434,api,2020-09-29,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,5
E02004434,api,2020-10-06,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,12
E02004434,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,13
E02004434,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,9
E02004434,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,10
E02004434,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,11
E02004434,api,2020-10-13,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,9
E02004435,api,2020-03-31,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,4
E02004435,api,2020-04-07,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,7
E02004435,api,2020-04-28,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,6
E02004435,api,2020-06-16,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,4
E02004435,api,2020-07-21,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,3
E02004435,api,2020-07-28,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,3
E02004435,api,2020-09-22,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,4
E02004435,api,2020-09-29,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,7
E02004435,api,2020-10-06,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,4
E02004435,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,6
E02004435,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,5
E02004435,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,9
E02004435,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,12
E02004435,api,2020-10-13,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,13
E02004436,api,2020-03-31,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,5
E02004436,api,2020-04-07,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,7
E02004436,api,2020-04-14,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,3
E02004436,api,2020-04-21,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,4
E02004436,api,2020-04-28,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,12
E02004436,api,2020-05-05,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,3
E02004436,api,2020-05-12,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,3
E02004436,api,2020-05-19,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,4
E02004436,api,2020-05-26,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,4
E02004436,api,2020-10-06,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,3
E02004436,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,
E02004436,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,
E02004436,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,
E02004436,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,3
E02004436,api,2020-10-13,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,7
E02004437,api,2020-03-31,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,3
E02004437,api,2020-04-07,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,3
E02004437,api,2020-04-14,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,3
E02004437,api,2020-04-21,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,3
E02004437,api,2020-04-28,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,6
E02004437,api,2020-05-05,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,4
E02004437,api,2020-05-19,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,3
E02004437,api,2020-09-08,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,4
E02004437,api,2020-09-15,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,4
E02004437,api,2020-09-29,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,4
E02004437,api,2020-10-06,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,5
E02004437,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,8
E02004437,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,7
E02004437,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,6
E02004437,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,7
E02004437,api,2020-10-13,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,4
E02004438,api,2020-03-24,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,5
E02004438,api,2020-03-31,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,4
E02004438,api,2020-04-07,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,10
E02004438,api,2020-04-14,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,5
E02004438,api,2020-04-21,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,9
E02004438,api,2020-04-28,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,13
E02004438,api,2020-05-05,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,3
E02004438,api,2020-05-12,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,5
E02004438,api,2020-05-19,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,5
E02004438,api,2020-05-26,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,8
E02004438,api,2020-06-02,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,5
E02004438,api,2020-06-09,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,3
E02004438,api,2020-06-23,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,3
E02004438,api,2020-09-08,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,4
E02004438,api,2020-10-06,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,5
E02004438,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,6
E02004438,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,6
E02004438,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,5
E02004438,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,6
E02004438,api,2020-10-13,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,9
E02004439,api,2020-03-31,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,3
E02004439,api,2020-04-07,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,6
E02004439,api,2020-04-21,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,3
E02004439,api,2020-04-28,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,6
E02004439,api,2020-06-16,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,3
E02004439,api,2020-09-22,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,4
E02004439,api,2020-10-06,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,3
E02004439,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,3
E02004439,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,3
E02004439,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,4
E02004439,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,5
E02004439,api,2020-10-13,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,7
E02004440,api,2020-03-24,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,3
E02004440,api,2020-04-07,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,5
E02004440,api,2020-04-21,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,3
E02004440,api,2020-04-28,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,11
E02004440,api,2020-05-05,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,14
E02004440,api,2020-05-12,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,4
E02004440,api,2020-06-02,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,5
E02004440,api,2020-06-09,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,7
E02004440,api,2020-09-22,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,4
E02004440,api,2020-09-29,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,6
E02004440,api,2020-10-06,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,4
E02004440,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,5
E02004440,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,6
E02004440,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,8
E02004440,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,10
E02004440,api,2020-10-13,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,12
E02004441,api,2020-03-24,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,3
E02004441,api,2020-03-31,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,3
E02004441,api,2020-04-21,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,4
E02004441,api,2020-04-28,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,3
E02004441,api,2020-05-05,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,5
E02004441,api,2020-05-12,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,4
E02004441,api,2020-06-16,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,3
E02004441,api,2020-07-14,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,5
E02004441,api,2020-09-29,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,5
E02004441,api,2020-10-06,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,4
E02004441,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,5
E02004441,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,5
E02004441,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,6
E02004441,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,6
E02004441,api,2020-10-13,2020-10-18T15:08:29+00:00,2020-10-18T22:06:16+00:00,7
E02004442,api,2020-03-31,2020-10-18T15:08:29+00:00,2020-10-18T22:06:17+00:00,6
E02004442,api,2020-04-07,2020-10-18T15:08:29+00:00,2020-10-18T22:06:17+00:00,5
E02004442,api,2020-04-21,2020-10-18T15:08:29+00:00,2020-10-18T22:06:17+00:00,3
E02004442,api,2020-04-28,2020-10-18T15:08:29+00:00,2020-10-18T22:06:17+00:00,3
E02004442,api,2020-05-05,2020-10-18T15:08:29+00:00,2020-10-18T22:06:17+00:00,5
E02004442,api,2020-10-06,2020-10-18T15:08:29+00:00,2020-10-18T22:06:17+00:00,6
E02004442,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,3
E02004442,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,3
E02004442,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,
E02004442,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,4
E02004442,api,2020-10-13,2020-10-18T15:08:29+00:00,2020-10-18T22:06:17+00:00,4
E02004443,api,2020-04-07,2020-10-18T15:08:29+00:00,2020-10-18T22:06:17+00:00,15
E02004443,api,2020-04-14,2020-10-18T15:08:29+00:00,2020-10-18T22:06:17+00:00,6
E02004443,api,2020-04-28,2020-10-18T15:08:29+00:00,2020-10-18T22:06:17+00:00,16
E02004443,api,2020-05-05,2020-10-18T15:08:29+00:00,2020-10-18T22:06:17+00:00,7
E02004443,api,2020-06-09,2020-10-18T15:08:29+00:00,2020-10-18T22:06:17+00:00,3
E02004443,api,2020-06-16,2020-10-18T15:08:29+00:00,2020-10-18T22:06:17+00:00,3
E02004443,api,2020-07-07,2020-10-18T15:08:29+00:00,2020-10-18T22:06:17+00:00,3
E02004443,api,2020-09-08,2020-10-18T15:08:29+00:00,2020-10-18T22:06:17+00:00,9
E02004443,api,2020-09-22,2020-10-18T15:08:29+00:00,2020-10-18T22:06:17+00:00,3
E02004443,api,2020-09-29,2020-10-18T15:08:29+00:00,2020-10-18T22:06:17+00:00,9
E02004443,api,2020-10-06,2020-10-18T15:08:29+00:00,2020-10-18T22:06:17+00:00,4
E02004443,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,4
E02004443,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,4
E02004443,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,4
E02004443,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,6
E02004443,api,2020-10-13,2020-10-18T15:08:29+00:00,2020-10-18T22:06:17+00:00,10
E02004444,api,2020-03-31,2020-10-18T15:08:29+00:00,2020-10-18T22:06:17+00:00,4
E02004444,api,2020-04-07,2020-10-18T15:08:29+00:00,2020-10-18T22:06:17+00:00,8
E02004444,api,2020-04-14,2020-10-18T15:08:29+00:00,2020-10-18T22:06:17+00:00,3
E02004444,api,2020-04-21,2020-10-18T15:08:29+00:00,2020-10-18T22:06:17+00:00,5
E02004444,api,2020-05-05,2020-10-18T15:08:29+00:00,2020-10-18T22:06:17+00:00,8
E02004444,api,2020-05-12,2020-10-18T15:08:29+00:00,2020-10-18T22:06:17+00:00,3
E02004444,api,2020-05-26,2020-10-18T15:08:29+00:00,2020-10-18T22:06:17+00:00,4
E02004444,api,2020-06-02,2020-10-18T15:08:29+00:00,2020-10-18T22:06:17+00:00,4
E02004444,api,2020-07-07,2020-10-18T15:08:29+00:00,2020-10-18T22:06:17+00:00,3
E02004444,api,2020-09-22,2020-10-18T15:08:29+00:00,2020-10-18T22:06:17+00:00,5
E02004444,api,2020-09-29,2020-10-18T15:08:29+00:00,2020-10-18T22:06:17+00:00,6
E02004444,api,2020-10-06,2020-10-18T15:08:29+00:00,2020-10-18T22:06:17+00:00,6
E02004444,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,6
E02004444,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,5
E02004444,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,6
E02004444,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,6
E02004444,api,2020-10-13,2020-10-18T15:08:29+00:00,2020-10-18T22:06:17+00:00,6
E02004445,api,2020-03-31,2020-10-18T15:08:29+00:00,2020-10-18T22:06:17+00:00,3
E02004445,api,2020-04-07,2020-10-18T15:08:29+00:00,2020-10-18T22:06:17+00:00,8
E02004445,api,2020-04-21,2020-10-18T15:08:29+00:00,2020-10-18T22:06:17+00:00,4
E02004445,api,2020-04-28,2020-10-18T15:08:29+00:00,2020-10-18T22:06:17+00:00,7
E02004445,api,2020-09-29,2020-10-18T15:08:29+00:00,2020-10-18T22:06:17+00:00,5
E02004445,api,2020-10-06,2020-10-18T15:08:29+00:00,2020-10-18T22:06:17+00:00,4
E02004445,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,5
E02004445,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,3
E02004445,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,6
E02004445,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,10
E02004445,api,2020-10-13,2020-10-18T15:08:29+00:00,2020-10-18T22:06:17+00:00,15
E02004446,api,2020-04-07,2020-10-18T15:08:29+00:00,2020-10-18T22:06:17+00:00,3
E02004446,api,2020-04-28,2020-10-18T15:08:29+00:00,2020-10-18T22:06:17+00:00,3
E02004446,api,2020-10-06,2020-10-18T15:08:29+00:00,2020-10-18T22:06:17+00:00,7
E02004446,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,4
E02004446,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,3
E02004446,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,4
E02004446,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,4
E02004446,api,2020-10-13,2020-10-18T15:08:29+00:00,2020-10-18T22:06:17+00:00,3
E02004447,api,2020-04-10,2020-10-14T15:10:21+00:00,2020-10-18T22:06:17+00:00,3
E02004447,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,
E02004447,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,
E02004447,api,2020-10-09,2020-10-14T15:10:21+00:00,2020-10-18T22:06:17+00:00,
E02004447,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,
E02004447,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,
E02004448,api,2020-09-29,2020-10-18T15:08:29+00:00,2020-10-18T22:06:17+00:00,3
E02004448,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,
E02004448,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,
E02004448,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,3
E02004448,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,3
E02004448,api,2020-10-13,2020-10-18T15:08:29+00:00,2020-10-18T22:06:17+00:00,4
E02004449,api,2020-04-07,2020-10-18T15:08:29+00:00,2020-10-18T22:06:17+00:00,3
E02004449,api,2020-04-21,2020-10-18T15:08:29+00:00,2020-10-18T22:06:17+00:00,6
E02004449,api,2020-04-28,2020-10-18T15:08:29+00:00,2020-10-18T22:06:17+00:00,10
E02004449,api,2020-05-05,2020-10-18T15:08:29+00:00,2020-10-18T22:06:17+00:00,3
E02004449,api,2020-05-26,2020-10-18T15:08:29+00:00,2020-10-18T22:06:17+00:00,3
E02004449,api,2020-10-06,2020-10-18T15:08:29+00:00,2020-10-18T22:06:17+00:00,3
E02004449,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,
E02004449,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,3
E02004449,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,3
